10,0.02552,0.040636,0.036035,0.06837,0.029782,0.066596
10,0.024175,0.0602,0.034233,0.082934,0.0324,0.066458
10,0.025475,0.07679,0.036175,0.087012,0.029747,0.072032
10,0.025397,0.063069,0.035949,0.080697,0.030753,0.058907
10,0.024516,0.052964,0.034643,0.085395,0.029557,0.08604
10,0.024911,0.041316,0.035244,0.054467,0.032483,0.095293
10,0.025496,0.051145,0.036011,0.07667,0.031172,0.066369
10,0.026054,0.047264,0.036825,0.071273,0.03544,0.073456
10,0.025264,0.052415,0.035703,0.078649,0.030019,0.041261
10,0.025567,0.051789,0.036169,0.072347,0.030315,0.071246
10,0.024259,0.039071,0.034195,0.080389,0.03138,0.084732
10,0.025714,0.031042,0.036247,0.068368,0.0313,0.065294
10,0.026411,0.04587,0.037304,0.073747,0.030127,0.051846
10,0.024968,0.059717,0.035252,0.094661,0.03042,0.051425
10,0.025106,0.043513,0.035346,0.086101,0.031694,0.065538
10,0.025199,0.056557,0.035655,0.070439,0.033354,0.062052
10,0.025244,0.083017,0.035724,0.10885,0.03338,0.053452
10,0.024438,0.061914,0.034609,0.081934,0.03157,0.05229
10,0.026384,0.071654,0.037428,0.08261,0.032387,0.06067
10,0.026107,0.061418,0.036876,0.093443,0.029349,0.075725
10,0.024953,0.058142,0.035319,0.07523,0.031415,0.068746
10,0.025327,0.055437,0.035786,0.082823,0.031344,0.050054
10,0.027311,0.05615,0.038614,0.081489,0.032468,0.057452
10,0.026947,0.053169,0.038157,0.067534,0.033695,0.062878
10,0.024264,0.052529,0.034301,0.074615,0.028898,0.057987
10,0.024807,0.060693,0.035101,0.084551,0.031312,0.051686
10,0.023102,0.069535,0.03283,0.065431,0.030119,0.050654
10,0.026523,0.06489,0.037594,0.072585,0.031425,0.062471
10,0.027226,0.056177,0.038576,0.063174,0.031836,0.055013
10,0.026469,0.05249,0.037425,0.077374,0.032537,0.068975
10,0.024402,0.06574,0.034636,0.06814,0.030236,0.071254
10,0.027816,0.059853,0.039446,0.067069,0.033864,0.059194
10,0.023635,0.067561,0.033395,0.10269,0.032743,0.048831
10,0.025767,0.038591,0.036312,0.078277,0.032639,0.061393
10,0.025893,0.077058,0.036773,0.08635,0.029808,0.057786
10,0.024354,0.048107,0.034444,0.066145,0.032935,0.057734
10,0.025754,0.051343,0.036462,0.063204,0.032628,0.063002
10,0.026103,0.054033,0.036812,0.091932,0.031861,0.063709
10,0.026661,0.046367,0.037664,0.073398,0.03524,0.082926
10,0.026456,0.049398,0.037469,0.066339,0.032244,0.05357
10,0.025076,0.074839,0.035436,0.10606,0.033496,0.10408
10,0.025077,0.045003,0.035388,0.078444,0.029513,0.06942
10,0.02513,0.05281,0.035577,0.066478,0.030918,0.092963
10,0.025667,0.066639,0.036296,0.097527,0.033615,0.067555
10,0.025623,0.057948,0.036312,0.0662,0.030079,0.068617
10,0.02559,0.045551,0.036165,0.06851,0.032504,0.069178
10,0.027403,0.047768,0.0387,0.075851,0.032352,0.079289
10,0.025967,0.047735,0.036693,0.074456,0.032841,0.060435
10,0.026702,0.058066,0.037737,0.083626,0.032988,0.079541
10,0.025788,0.061737,0.036536,0.075928,0.03033,0.060146
20,0.026178,0.071681,0.037016,0.10711,0.033472,0.089504
20,0.02692,0.066359,0.037976,0.097436,0.032551,0.11688
20,0.025208,0.073132,0.035757,0.090172,0.031651,0.093446
20,0.028101,0.071457,0.039657,0.10244,0.033873,0.095067
20,0.025408,0.083455,0.036051,0.10653,0.030052,0.088982
20,0.026997,0.082072,0.038308,0.10191,0.03308,0.080733
20,0.0286,0.061872,0.04021,0.11214,0.035924,0.094331
20,0.028372,0.085638,0.040224,0.10844,0.036369,0.085965
20,0.026373,0.071905,0.037121,0.12461,0.031024,0.09323
20,0.024619,0.10578,0.035018,0.12399,0.031099,0.098022
20,0.02583,0.055886,0.036364,0.10202,0.032358,0.08748
20,0.025212,0.076722,0.035785,0.09268,0.031439,0.073809
20,0.027529,0.074828,0.039016,0.1001,0.034185,0.11548
20,0.026418,0.066079,0.037247,0.1092,0.032657,0.081012
20,0.027121,0.087888,0.038526,0.097088,0.030564,0.078714
20,0.027355,0.084333,0.038788,0.10479,0.034923,0.10725
20,0.026758,0.07334,0.037715,0.1174,0.032766,0.06929
20,0.028295,0.051189,0.039979,0.081223,0.03381,0.076254
20,0.026619,0.087089,0.03771,0.11877,0.033013,0.096473
20,0.025573,0.085373,0.036303,0.10267,0.031449,0.072115
20,0.027938,0.1027,0.039621,0.12902,0.03597,0.10118
20,0.024676,0.081791,0.035,0.09861,0.030299,0.099796
20,0.025823,0.072409,0.036442,0.1107,0.031866,0.092461
20,0.025199,0.089953,0.035767,0.10727,0.030842,0.099329
20,0.026267,0.075043,0.03721,0.099829,0.031878,0.080687
20,0.025903,0.088736,0.036547,0.13515,0.030656,0.0783
20,0.027135,0.065971,0.038317,0.10089,0.032946,0.08881
20,0.026973,0.060809,0.038124,0.082084,0.033811,0.10098
20,0.026922,0.075951,0.038145,0.094186,0.034317,0.097524
20,0.026738,0.07549,0.037798,0.10408,0.032971,0.1056
20,0.027603,0.085006,0.039194,0.094112,0.033407,0.10387
20,0.025576,0.075674,0.036121,0.1102,0.030844,0.093459
20,0.028086,0.083513,0.039598,0.11601,0.034921,0.094585
20,0.026868,0.0716,0.037851,0.11911,0.033153,0.085886
20,0.028347,0.073488,0.04016,0.096319,0.036195,0.094799
20,0.026396,0.079628,0.037147,0.13007,0.035705,0.12025
20,0.024473,0.067914,0.034491,0.11115,0.034726,0.10735
20,0.027416,0.084577,0.038474,0.14905,0.030147,0.079972
20,0.027537,0.074861,0.038991,0.096996,0.035906,0.090756
20,0.026186,0.061168,0.037053,0.088668,0.030545,0.090077
20,0.026436,0.073255,0.03732,0.10525,0.034615,0.11739
20,0.025714,0.090912,0.036432,0.11978,0.03131,0.096945
20,0.025876,0.080629,0.036635,0.10697,0.03148,0.094888
20,0.027576,0.08829,0.039334,0.080516,0.03539,0.10105
20,0.028045,0.064933,0.039565,0.09802,0.034182,0.086261
20,0.024908,0.081623,0.035158,0.10664,0.030119,0.09281
20,0.026866,0.089438,0.038194,0.098589,0.030395,0.0837
20,0.026524,0.10737,0.03768,0.13359,0.03361,0.095007
20,0.027514,0.077914,0.039027,0.090327,0.036035,0.080794
20,0.027484,0.063722,0.038781,0.099462,0.031532,0.093504
30,0.027932,0.093965,0.039774,0.091947,0.035306,0.1165
30,0.027437,0.097477,0.039092,0.096944,0.034526,0.12555
30,0.028068,0.087838,0.039854,0.1028,0.032688,0.11729
30,0.026026,0.085406,0.036876,0.11097,0.03423,0.11347
30,0.027068,0.095241,0.038423,0.10884,0.036096,0.12869
30,0.027074,0.093225,0.03844,0.11826,0.032363,0.075186
30,0.026303,0.091748,0.037064,0.14163,0.030803,0.10292
30,0.025968,0.10474,0.036834,0.13172,0.031672,0.092986
30,0.026208,0.094725,0.03703,0.12723,0.032903,0.09748
30,0.026229,0.098342,0.037219,0.11873,0.034089,0.11939
30,0.027436,0.095892,0.038876,0.12991,0.032109,0.12098
30,0.026008,0.080773,0.036606,0.13492,0.032344,0.1167
30,0.027112,0.091882,0.038409,0.12276,0.034278,0.10452
30,0.026955,0.086479,0.038073,0.12997,0.03347,0.095094
30,0.029458,0.081841,0.041686,0.11644,0.032948,0.10329
30,0.028576,0.070915,0.040136,0.13517,0.031805,0.11989
30,0.025652,0.09267,0.0365,0.098208,0.034892,0.098547
30,0.026308,0.074542,0.03719,0.10728,0.028854,0.1064
30,0.028383,0.091365,0.040133,0.12237,0.031343,0.11753
30,0.027437,0.10938,0.03878,0.1559,0.033343,0.10853
30,0.026024,0.090708,0.036705,0.12968,0.03553,0.11697
30,0.028809,0.085176,0.040693,0.1289,0.035231,0.11171
30,0.026703,0.083272,0.037672,0.12538,0.03185,0.10282
30,0.026372,0.10982,0.037294,0.14738,0.03325,0.10383
30,0.026816,0.094634,0.037948,0.13449,0.030776,0.095854
30,0.027528,0.098467,0.038999,0.12859,0.030361,0.082814
30,0.030218,0.075166,0.042561,0.11675,0.036636,0.1053
30,0.024347,0.068301,0.034239,0.12399,0.031186,0.12044
30,0.027183,0.091062,0.038508,0.12304,0.032822,0.10403
30,0.02722,0.10107,0.038174,0.16713,0.031295,0.087374
30,0.027236,0.093174,0.03845,0.12517,0.033473,0.10828
30,0.028344,0.092803,0.040029,0.12996,0.03302,0.14062
30,0.026617,0.12396,0.038099,0.134,0.032748,0.11703
30,0.027309,0.091592,0.038517,0.1398,0.03204,0.11525
30,0.02507,0.089336,0.035376,0.13761,0.033374,0.13118
30,0.026296,0.08811,0.037111,0.12542,0.032956,0.12665
30,0.024599,0.10759,0.034778,0.14533,0.032245,0.10624
30,0.025778,0.088662,0.036385,0.13006,0.035406,0.091456
30,0.025601,0.077658,0.036047,0.12062,0.030244,0.11901
30,0.025445,0.11471,0.035987,0.16157,0.031609,0.11988
30,0.027695,0.11646,0.039438,0.13891,0.033794,0.10932
30,0.026868,0.11222,0.037978,0.16182,0.033316,0.11915
30,0.026653,0.073793,0.037605,0.11883,0.033289,0.10728
30,0.026666,0.10305,0.037779,0.1359,0.031815,0.11836
30,0.025327,0.096524,0.035544,0.1529,0.033755,0.13134
30,0.026044,0.097315,0.036672,0.14991,0.031359,0.11578
30,0.027847,0.083982,0.039453,0.11043,0.033324,0.12187
30,0.02752,0.082305,0.038871,0.11733,0.030734,0.10986
30,0.027362,0.095655,0.038418,0.15317,0.034641,0.10879
30,0.029339,0.098543,0.041541,0.1315,0.035203,0.091102
40,0.028937,0.11087,0.040812,0.15125,0.034298,0.1349
40,0.027795,0.086078,0.039178,0.12736,0.037184,0.14357
40,0.026948,0.10781,0.037831,0.16746,0.033749,0.15166
40,0.030366,0.096845,0.042893,0.13769,0.034223,0.15151
40,0.026916,0.093425,0.038147,0.12145,0.034293,0.11191
40,0.028205,0.10895,0.040075,0.13316,0.036745,0.14787
40,0.025899,0.11964,0.036882,0.13725,0.036323,0.1546
40,0.027718,0.10134,0.039237,0.12825,0.034102,0.12873
40,0.028437,0.11089,0.040501,0.12513,0.033492,0.11556
40,0.028908,0.12982,0.040799,0.1759,0.032938,0.15362
40,0.026842,0.12723,0.038274,0.1526,0.037403,0.11257
40,0.027922,0.098347,0.039538,0.13017,0.034991,0.14238
40,0.028795,0.10877,0.040732,0.14316,0.03325,0.10472
40,0.027543,0.13792,0.039184,0.16945,0.034462,0.16246
40,0.025493,0.13715,0.036349,0.1594,0.031288,0.15354
40,0.02608,0.11803,0.037005,0.15414,0.032925,0.13038
40,0.026311,0.11944,0.037246,0.14856,0.030994,0.14899
40,0.029784,0.087771,0.041856,0.14328,0.030533,0.11193
40,0.028971,0.12707,0.041021,0.1691,0.035729,0.14108
40,0.02692,0.11679,0.038492,0.12281,0.030412,0.12946
40,0.028976,0.12479,0.040763,0.18225,0.036343,0.12234
40,0.027505,0.10937,0.039115,0.12972,0.034925,0.11231
40,0.028067,0.12445,0.039852,0.15434,0.036243,0.14774
40,0.027373,0.11266,0.038463,0.17727,0.034988,0.13305
40,0.027061,0.11042,0.0383,0.15408,0.032562,0.12687
40,0.025588,0.11307,0.036255,0.14938,0.030939,0.13468
40,0.029806,0.12661,0.042487,0.14503,0.034831,0.12678
40,0.027172,0.099799,0.038586,0.12075,0.033068,0.1264
40,0.029551,0.10998,0.041733,0.14542,0.039618,0.11586
40,0.029302,0.1008,0.041274,0.14897,0.033888,0.11222
40,0.028451,0.11061,0.040288,0.14903,0.035837,0.10779
40,0.026602,0.10886,0.037848,0.12846,0.033199,0.13173
40,0.027716,0.096911,0.039242,0.12762,0.033379,0.1098
40,0.028155,0.12065,0.039878,0.16933,0.036908,0.10514
40,0.027795,0.11354,0.039368,0.15008,0.038795,0.10466
40,0.026446,0.10936,0.037601,0.12852,0.032803,0.14494
40,0.029608,0.11493,0.042036,0.14121,0.035232,0.11945
40,0.025801,0.099805,0.03638,0.14419,0.035212,0.13518
40,0.026309,0.088999,0.037081,0.1399,0.031069,0.12629
40,0.027217,0.10523,0.038495,0.14529,0.030787,0.11597
40,0.025539,0.094042,0.035902,0.14867,0.032055,0.12354
40,0.027783,0.12086,0.039153,0.17692,0.03279,0.13163
40,0.028029,0.12431,0.039581,0.1761,0.032571,0.13094
40,0.030181,0.10778,0.042892,0.12902,0.037325,0.12504
40,0.02757,0.10676,0.039126,0.13669,0.034275,0.14206
40,0.027326,0.066673,0.038495,0.11369,0.036136,0.12506
40,0.026888,0.085727,0.038085,0.11903,0.029706,0.12685
40,0.024983,0.12112,0.035685,0.13367,0.031941,0.14886
40,0.028199,0.15865,0.040006,0.21071,0.032951,0.12727
40,0.026782,0.10388,0.037811,0.14779,0.032374,0.12033
50,0.029158,0.12298,0.041381,0.14804,0.037455,0.1579
50,0.030389,0.14091,0.043189,0.18018,0.034779,0.13757
50,0.030606,0.12573,0.043365,0.16436,0.043952,0.17991
50,0.027502,0.12568,0.039126,0.15051,0.032207,0.15893
50,0.029474,0.12368,0.041885,0.15252,0.038262,0.13977
50,0.029981,0.11848,0.042444,0.15905,0.034134,0.11212
50,0.030612,0.10339,0.043213,0.15711,0.033225,0.14762
50,0.028311,0.11726,0.040137,0.1413,0.034531,0.13914
50,0.029336,0.11831,0.04139,0.15599,0.034129,0.11274
50,0.029294,0.12993,0.041543,0.17115,0.037604,0.16734
50,0.027311,0.13589,0.038873,0.17059,0.033702,0.15973
50,0.027102,0.094292,0.03835,0.13654,0.036172,0.14567
50,0.028316,0.13287,0.039893,0.19554,0.03712,0.13333
50,0.025811,0.14592,0.036629,0.19248,0.032846,0.13048
50,0.028179,0.12137,0.040058,0.15773,0.03354,0.13655
50,0.028679,0.11934,0.040488,0.16753,0.036577,0.14956
50,0.027915,0.1326,0.039591,0.16836,0.034951,0.14866
50,0.028644,0.13073,0.040559,0.17224,0.038276,0.16628
50,0.028934,0.1132,0.040755,0.15998,0.0328,0.13567
50,0.027776,0.11434,0.039496,0.13898,0.034232,0.16913
50,0.027964,0.13319,0.039477,0.19252,0.035016,0.13003
50,0.031591,0.11473,0.044768,0.1609,0.035172,0.14243
50,0.027311,0.13516,0.038944,0.15977,0.034093,0.14386
50,0.029904,0.13187,0.041762,0.20899,0.034651,0.17847
50,0.027944,0.12821,0.039872,0.1382,0.03478,0.15496
50,0.028519,0.13276,0.040315,0.18281,0.038702,0.18893
50,0.028092,0.12478,0.039332,0.19238,0.035147,0.14872
50,0.027534,0.11451,0.03881,0.174,0.037266,0.14076
50,0.02852,0.12595,0.040328,0.16592,0.036,0.14397
50,0.027979,0.13522,0.039434,0.19976,0.035776,0.13534
50,0.028249,0.13053,0.040041,0.16555,0.037352,0.14469
50,0.029634,0.096973,0.041715,0.15709,0.036974,0.14243
50,0.029689,0.11692,0.042169,0.14428,0.032421,0.16214
50,0.028395,0.1348,0.040198,0.17058,0.034202,0.16811
50,0.027119,0.14874,0.038595,0.17147,0.036135,0.15766
50,0.029479,0.12097,0.041475,0.17881,0.03734,0.16373
50,0.028294,0.10212,0.039961,0.1384,0.029178,0.12757
50,0.027546,0.13787,0.039162,0.18184,0.030365,0.12632
50,0.027603,0.12352,0.038825,0.17757,0.032535,0.12719
50,0.027507,0.096331,0.038645,0.15822,0.036222,0.13214
50,0.030048,0.11378,0.042244,0.18363,0.038939,0.13668
50,0.028027,0.11854,0.039415,0.16935,0.03695,0.15503
50,0.027281,0.11428,0.038657,0.13967,0.036348,0.1368
50,0.029465,0.14062,0.041874,0.18312,0.034964,0.15055
50,0.030975,0.10786,0.043818,0.14296,0.036787,0.16169
50,0.029441,0.14189,0.04152,0.19974,0.040903,0.12583
50,0.029609,0.12092,0.041786,0.17227,0.035822,0.137
50,0.027577,0.11168,0.038726,0.17876,0.035038,0.13831
50,0.026364,0.13134,0.03717,0.17868,0.032184,0.14994
50,0.029999,0.10599,0.042454,0.15507,0.035269,0.12655
60,0.02987,0.14585,0.042202,0.19449,0.034989,0.15776
60,0.030031,0.13597,0.042475,0.1808,0.032823,0.18632
60,0.029729,0.13156,0.041716,0.1928,0.03486,0.126
60,0.028846,0.13167,0.040777,0.18217,0.036066,0.14925
60,0.029298,0.14753,0.041796,0.18017,0.03674,0.16999
60,0.029653,0.12105,0.041461,0.18685,0.034401,0.17076
60,0.027802,0.12841,0.039203,0.1837,0.039286,0.16118
60,0.030082,0.11232,0.042535,0.15041,0.039124,0.17762
60,0.028522,0.12125,0.040599,0.14547,0.033024,0.13421
60,0.026646,0.13152,0.03791,0.16458,0.031816,0.13935
60,0.026957,0.13011,0.03794,0.18109,0.034876,0.1507
60,0.029758,0.13862,0.042108,0.18775,0.036934,0.16778
60,0.030874,0.12954,0.043498,0.18962,0.035303,0.17267
60,0.026977,0.10006,0.037933,0.16113,0.033974,0.16628
60,0.030438,0.13526,0.043162,0.16893,0.03554,0.19685
60,0.028206,0.12518,0.039557,0.19456,0.035073,0.16538
60,0.026968,0.11599,0.038073,0.16813,0.031153,0.12483
60,0.027139,0.14368,0.038334,0.20307,0.032961,0.16142
60,0.030748,0.14119,0.043622,0.17796,0.037612,0.16455
60,0.029204,0.151,0.041594,0.18175,0.031939,0.14367
60,0.029413,0.13925,0.041927,0.17426,0.036661,0.15495
60,0.028743,0.13907,0.040633,0.18878,0.039566,0.13626
60,0.028985,0.14225,0.040767,0.20764,0.034894,0.14639
60,0.029784,0.13761,0.042395,0.16803,0.040466,0.16573
60,0.029904,0.12555,0.042221,0.163,0.034715,0.16003
60,0.031745,0.12819,0.044271,0.20103,0.035145,0.16303
60,0.029564,0.14288,0.04182,0.18346,0.036178,0.16172
60,0.030894,0.14562,0.04396,0.17184,0.036569,0.15283
60,0.031431,0.13225,0.044586,0.16191,0.035424,0.16042
60,0.029912,0.12404,0.042298,0.17689,0.038681,0.17654
60,0.028164,0.14354,0.039745,0.1939,0.032719,0.17366
60,0.028151,0.1601,0.039959,0.21801,0.033458,0.17951
60,0.031307,0.12303,0.04441,0.16215,0.032885,0.14032
60,0.030702,0.13723,0.043398,0.18467,0.037416,0.13117
60,0.031806,0.15833,0.044939,0.20373,0.038198,0.15471
60,0.029369,0.14471,0.041503,0.19111,0.038455,0.13215
60,0.029426,0.1397,0.041888,0.15767,0.035473,0.16981
60,0.032616,0.13397,0.045959,0.2035,0.038897,0.16835
60,0.027331,0.1309,0.038853,0.16564,0.036448,0.16572
60,0.027763,0.11063,0.039164,0.15903,0.030995,0.14738
60,0.02835,0.12845,0.040201,0.16382,0.038317,0.14332
60,0.029351,0.13002,0.041685,0.1671,0.035963,0.18133
60,0.030817,0.14382,0.043441,0.20955,0.035607,0.16354
60,0.028929,0.12761,0.04096,0.17924,0.035913,0.16711
60,0.028199,0.10754,0.03955,0.16684,0.037782,0.14512
60,0.030041,0.15038,0.042693,0.19883,0.037022,0.13114
60,0.029739,0.13946,0.042541,0.15079,0.03531,0.16525
60,0.028886,0.17348,0.041531,0.19808,0.037285,0.15963
60,0.031211,0.1374,0.044425,0.17142,0.03607,0.174
60,0.026873,0.12859,0.038203,0.1647,0.035656,0.18168
70,0.029961,0.15659,0.042468,0.21058,0.033573,0.16103
70,0.029861,0.17281,0.042384,0.22585,0.034997,0.17492
70,0.028617,0.1362,0.040232,0.19823,0.03576,0.16638
70,0.030742,0.14714,0.043648,0.18108,0.035777,0.15455
70,0.030337,0.15626,0.042639,0.22977,0.036895,0.19247
70,0.030602,0.15132,0.043098,0.21049,0.036324,0.13748
70,0.0294,0.1501,0.041597,0.19915,0.034701,0.14701
70,0.028814,0.14336,0.040743,0.19167,0.036532,0.18925
70,0.032746,0.12927,0.04617,0.18832,0.039675,0.17521
